label	1st	2nd	3rd	4th	5th
สปาเก็ตตี้หมู	สปาเก็ตตี้ขี้เมาหมู (0.94)	สปาเก็ตตี้ไก่ (0.75)	สปาเก็ตตี้กุ้ง (0.67)	โรตีแกงเขียวหวานหมู (0.61)	กต.ผัดแกงเขียวหวานหมู (0.60)
เนื้อปูไข่ข้น	ไข่เจียวเนื้อปู (0.78)	ข้าวราดไข่เจียวเนื้อปู (0.69)	เนื้อปูผัดผงกะหรี่ (0.65)	แกงป่าเนื้อ (0.64)	แกงเขียวหวานเนื้อ (0.61)
คะน้าฮ่องกงน้ำมันหอย	ผักกาดขาวน้ำมันหอย (0.67)	หมูน้ำมันหอย (0.59)	เนื้อออสเตรเลียผัดน้ำมันหอย (0.56)	ผัดเห็ดเข็มทองน้ำมันหอย (0.52)	ข้าวราดหน้าหมูน้ำมันหอย (0.50)
ข้าวเหนียวกระติ๊ป	ข้าวต้มเนื้อปลากระพง (0.30)	ข้าวผัดผงกระหรี่ไก่ (0.29)	ข้าวผัดน้ำพริกเผาเนื้อปลากระพง (0.27)	ข้าวผัดผงกระหรี่หมู (0.26)	ข้าวผัดผงกระหรี่ปลาหมึก (0.24)
น้ำลิ้นจี่ปั่น	น้ำแคนตาลูปปั่น (0.92)	น้ำสับปะรดปั่น (0.91)	น้ำแตงโมปั่น (0.89)	น้ำมะนาวปั่น (0.86)	น้ำมะพร้าวปั่น (0.85)
โค้กซีโร่	สลัดแฮม (0.00)	คะน้าปลาเค็ม (0.00)	แกงเขียวหวานหมู (0.00)	กต.หลอดทรงเครื่อง (0.00)	ปลาหมึกทอดกระเทียมพริกไทย (0.00)
แกงป่าเนื้อ	แกงเขียวหวานเนื้อ (0.93)	เนื้อแดดเดียว (0.92)	ลาบเนื้อ (0.88)	กะเพราเนื้อ (0.84)	แกงเขียวหวานเนื้อพริกขี้หนู (0.82)
โรตีแกงเขียวหวานลูกชิ้นปลากราย	แกงเขียวหวานลูกชิ้นปลากราย (0.95)	ข้าวผัดเขียวหวานปลากราย (0.82)	แกงป่าปลากราย (0.74)	ขนมจีบปลากราย (0.74)	กต.ราดหน้าปลากะพง (0.65)
ไอศกรีมสตรอบอรี่	สลัดแฮม (0.00)	พล่าปลาช่อน (0.00)	แกงเขียวหวานหมู (0.00)	กต.หลอดทรงเครื่อง (0.00)	ปลาหมึกทอดกระเทียมพริกไทย (0.00)
ไก่ทอด/ส้มตำ/ข้าวเหนียว	ปอเปี๊ยะข้าวเหนียวไก่ทอด (0.34)	ส้มตำไข่เค็ม (0.22)	กต.ผัดแกงเขียวหวานหมู (0.11)	ข้าวผัดเขียวหวานหมู (0.11)	ข้าวผัดน้ำพริกเผาหมู (0.11)
น้ำมะตูมร้อน	น้ำขิงร้อน (0.91)	น้ำมะตูม (0.81)	น้ำขิง (0.72)	น้ำมะนาว (0.66)	น้ำกระเจี๊ยบ (0.66)
เนื้อปลากะพงมะนาว	เนื้อปลากะพงนึ่งมะนาว (0.92)	เนื้อปลากะพงสามรส (0.91)	ต้มข่าเนื้อปลากะพง (0.90)	กะเพราเนื้อปลากะพง (0.90)	ต้มยำเนื้อปลากะพง (0.88)
สลัดรวม	แกงส้มผักรวม (0.26)	สลัดผักสด (0.19)	สลัดทูน่า (0.16)	ทะเลรวมผัดฉ่า (0.12)	ผัดเห็ดรวม (0.11)
ลาเต้	กาแฟเย็น (0.24)	กาแฟร้อน (0.13)	ไอศครีมช็อกโกแลต (0.11)	ไอศครีมวานิลา (0.08)	ปลาหมึกทอดกระเทียมพริกไทย (0.00)
แกงส้มปลาช่อนนึ่ง	ปลาช่อนนึ่งมะนาว (0.73)	แกงส้มปลาช่อน ทอด (0.67)	ปลาหมึกนึ่งมะนาว (0.59)	ปลากะพงนึ่งบ๊วย (0.57)	ปลากะพงนึ่งมะนาว (0.57)
เนื้อปลากะพงสามรส	ต้มข่าเนื้อปลากะพง (0.98)	ต้มยำเนื้อปลากะพง (0.95)	กะเพราเนื้อปลากะพง (0.93)	เนื้อปลากะพงมะนาว (0.91)	แกงส้มเนื้อปลากะพง ทอด (0.86)
สลัดทูน่า	สลัดผักสด (0.63)	สลัดกุ้งวาซาบิ (0.55)	สลัดโรล (0.53)	สลัดแฮม (0.50)	สลัดไข่ (0.50)
คาปูชิโน่	สลัดปู (0.21)	ข้าวผัดปู (0.16)	ถั่วแขกผัดกาน่าฉ่ายเจ (0.06)	ปอเปี๊ยะบานาน่าลีฟ (0.06)	กต.หลอดทรงเครื่อง (0.00)
กะเพราทะเล	ห่อหมกทะเล (0.73)	ผัดไทยทะเล (0.69)	ข้าวผัดทะเล (0.67)	แกงส้มทะเล (0.65)	ข้าวราดกะเพราทะเล (0.61)
ปลาช่อนแดดเดียว	ปลาช่อนแป๊ะซะ (0.83)	พล่าปลาช่อน (0.68)	ปลาหมึกแดดเดียว (0.59)	ปลาช่อนทอดส้มตำ (0.53)	โรตีแกงเขียวหวานลูกชิ้นปลากราย (0.52)
กะเพราเนื้อปลากะพง	ต้มข่าเนื้อปลากะพง (0.94)	เนื้อปลากะพงสามรส (0.93)	ต้มยำเนื้อปลากะพง (0.92)	เนื้อปลากะพงมะนาว (0.90)	ข้าวราดกะเพราเนื้อปลากะพง (0.88)
ข้าวผัดน้ำพริกเผาปลาหมึก	ข้าวผัดปลาหมึก (0.95)	ข้าวผัดซีอิ๊วปลาหมึก (0.87)	ข้าวผัดน้ำพริกเผาเนิ้อ (0.85)	ข้าวผัดน้ำพริกเผากุ้ง (0.83)	ข้าวผัดกุนเชียง (0.81)
ลาบวุ้นเส้นไก่	ลาบไก่ (0.88)	ลาบวุ้นเส้นหมู (0.79)	แกงป่าไก่ (0.77)	แกงเขียวหวานไก่ (0.77)	ผัดไทยไก่ (0.75)
ไอศกรีมช็อกโกแลต	ไอศครีมวานิลา (0.87)	ไอศครีมกะทิสด (0.44)	มะพร้าวอ่อนหวานเย็น (0.25)	ไอศครีมชาไทย (0.16)	ข้าวอบสัปปะรด (0.14)
ลาบเนื้อ	แกงป่าเนื้อ (0.88)	แกงเขียวหวานเนื้อ (0.84)	เนื้อแดดเดียว (0.83)	โรตีแกงเขียวหวานเนื้อ (0.76)	แกงเขียวหวานเนื้อพริกขี้หนู (0.75)
โอวัลตินร้อน	น้ำตะไคร้ร้อน (0.85)	โอวัลตินเย็น (0.45)	น้ำขิงร้อน (0.40)	น้ำมะตูมร้อน (0.37)	ออส่วนกระทะร้อน (0.25)
สปาเก็ตตี้ไก่	สปาเก็ตตี้หมู (0.75)	สปาเก็ตตี้ขี้เมาหมู (0.72)	สปาเก็ตตี้กุ้ง (0.66)	สลัดไก่ (0.56)	ต้มข่าไก่ (0.55)
ค่าเปิดขวด	สลัดแฮม (0.00)	คะน้าปลาเค็ม (0.00)	แกงเขียวหวานหมู (0.00)	กต.หลอดทรงเครื่อง (0.00)	ปลาหมึกทอดกระเทียมพริกไทย (0.00)
ลิ้นจี่ลอยแก้ว	มะยงชิดลอยแก้ว (0.70)	สาคูแคนตาลูป (0.30)	ข้าวอบสับปะรด (0.24)	เฉาก๊วย ลูกชิด ขนุน (0.21)	ข้าวอบสัปปะรด (0.19)
ข้าวผัดพริกสดเนื้อ	ข้าวผัดเขียวหวานเนื้อ (0.80)	ข้าวผัดพริกสดปลาหมึก (0.78)	แกงเขียวหวานเนื้อพริกขี้หนู (0.77)	เนื้อปูผัดพริกไทยดำ (0.74)	ข้าวผัดพริกสดหมู (0.74)
โอวัลตินเย็น	โกโก้เย็น (0.76)	โอวัลตินร้อน (0.45)	ชาดำเย็น (0.37)	น้ำตะไคร้ร้อน (0.24)	น้ำขิงร้อน (0.13)
ก๋วยเตี๋ยวผัดซีอิ๊วปลาหมึก	ข้าวผัดซีอิ๊วปลาหมึก (0.90)	กต.ผัดซีอิ๊วกุ้ง (0.78)	ข้าวผัดซีอิ๊วกุ้ง (0.74)	ข้าวผัดน้ำพริกเผาปลาหมึก (0.70)	ข้าวผัดซีอิ๊วไก่ (0.68)
แกงจืดรวมมิตร	ต้มยำรวมมิตร (0.70)	แกงจืดไข่น้ำ (0.68)	ผัดผักรวมมิตรหมูกรอบ (0.52)	ผัดผักรวมมิตร (0.48)	แกงจืดลูกรอก (0.46)
ข้าวผัดหมูยอ	ข้าวผัดกุนเชียง (0.93)	ข้าวผัดหนำเลี้ยบ (0.90)	ข้าวผัดน้ำพริกเผาเนิ้อ (0.87)	ข้าวผัดน้ำพริกเผาปลาหมึก (0.81)	ข้าวผัดปลาหมึก (0.77)
เส้นเล็กลวก	ต้มแซบกระดูกหมูอ่อน (0.10)	ปูนิ่มทอดกระเทียม (0.01)	ปลากะพงนึ่งซีอิ๊ว (0.00)	พล่ากุ้ง (0.00)	ต้มยำเนื้อปลากะพง (0.00)
สลัดแฮม	สลัดโรล (0.51)	สลัดทูน่า (0.50)	สลัดผักสด (0.46)	สลัดไก่ (0.34)	สลัดไข่ (0.34)
